::ffff:127.0.0.1 - - [17/Aug/2025:01:41:54 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/images/testimonial-star.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/images/avatar_4.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/images/avatar_3.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/images/unicorn_t-shirt.jpg HTTP/1.1" 304 - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/images/give-away.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/icons/cursor.png HTTP/1.1" 200 1503 "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/icons/pointer.png HTTP/1.1" 200 752 "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:41:59 +0000] "GET /assets/icons/favicon.png HTTP/1.1" - - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:20 +0000] "GET /signin.html HTTP/1.1" 200 3661 "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:20 +0000] "GET /signin.js HTTP/1.1" 304 - "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:20 +0000] "GET /main.css HTTP/1.1" 200 45584 "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:20 +0000] "GET /assets/images/logo_300x300.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:20 +0000] "GET /assets/icons/cursor.png HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:20 +0000] "GET /assets/icons/pointer.png HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:20 +0000] "GET /assets/images/testimonial-star.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:33 +0000] "GET /signin.html HTTP/1.1" 304 - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:33 +0000] "GET /signin.js HTTP/1.1" 304 - "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:34 +0000] "GET /main.css HTTP/1.1" 200 - "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:34 +0000] "GET /assets/images/logo_300x300.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:34 +0000] "GET /assets/icons/cursor.png HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:34 +0000] "GET /assets/icons/pointer.png HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:42:34 +0000] "GET /assets/images/testimonial-star.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::1 - - [17/Aug/2025:01:43:42 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:42 +0000] "GET /main.js HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:42 +0000] "GET /assets/images/logo_300x300.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:42 +0000] "GET /assets/images/button_2.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:42 +0000] "GET /main.css HTTP/1.1" 200 45584 "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:42 +0000] "GET /assets/images/button.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:42 +0000] "GET /assets/images/testimonial-star-lg.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/icons/facebook_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/icons/twitter_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/icons/unicorn_icon.png HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/images/avatar_1.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/icons/linkedin_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/icons/instagram_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/images/testimonial-star.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/images/avatar_2.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/images/avatar_4.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/images/avatar_3.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/images/unicorn_t-shirt.jpg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/images/give-away.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/icons/cursor.png HTTP/1.1" 200 1503 "http://localhost:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/icons/pointer.png HTTP/1.1" 200 752 "http://localhost:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /assets/fonts/Kbcurioussoul-m3W9.ttf HTTP/1.1" 304 - "http://localhost:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:43 +0000] "GET /user/status HTTP/1.1" 401 27 "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [17/Aug/2025:01:43:48 +0000] "GET /signin.html HTTP/1.1" 304 - "http://127.0.0.1:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::1 - - [17/Aug/2025:01:43:48 +0000] "GET / HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:48 +0000] "GET /main.js HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:48 +0000] "GET /assets/images/button_2.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:48 +0000] "GET /assets/images/logo_300x300.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/button.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/testimonial-star-lg.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [17/Aug/2025:01:43:50 +0000] "GET /signin.js HTTP/1.1" 304 - "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/facebook_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /main.css HTTP/1.1" 200 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/twitter_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/instagram_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [17/Aug/2025:01:43:50 +0000] "GET /main.css HTTP/1.1" 200 45584 "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/linkedin_icon.svg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/unicorn_icon.png HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/logo_300x300.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/signin.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/cursor.png HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::ffff:127.0.0.1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/pointer.png HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/avatar_1.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/testimonial-star.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/testimonial-star.webp HTTP/1.1" 304 - "http://127.0.0.1:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:141.0) Gecko/20100101 Firefox/141.0"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/avatar_2.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/avatar_4.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/avatar_3.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/unicorn_t-shirt.jpg HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/images/give-away.webp HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /user/status HTTP/1.1" 401 27 "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/cursor.png HTTP/1.1" 304 - "http://localhost:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/fonts/Kbcurioussoul-m3W9.ttf HTTP/1.1" 304 - "http://localhost:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/pointer.png HTTP/1.1" 304 - "http://localhost:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:43:50 +0000] "GET /assets/icons/favicon.png HTTP/1.1" 304 - "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /shop.html HTTP/1.1" 200 5867 "http://localhost:4700/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /shop.js HTTP/1.1" 200 13627 "http://localhost:4700/shop.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /assets/images/logo_300x300.webp HTTP/1.1" 304 - "http://localhost:4700/shop.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /main.css HTTP/1.1" 200 45584 "http://localhost:4700/shop.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /assets/images/home_btn.jpg HTTP/1.1" 200 261703 "http://localhost:4700/shop.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /assets/images/button.webp HTTP/1.1" 304 - "http://localhost:4700/shop.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /assets/icons/cursor.png HTTP/1.1" 304 - "http://localhost:4700/main.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
::1 - - [17/Aug/2025:01:44:04 +0000] "GET /user/status HTTP/1.1" 401 27 "http://localhost:4700/shop.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36"
